,PassengerGroup,HomePlanet,CryoSleep,Cabin,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,55 Cancri e,PSO J318.5-22,TRAPPIST-1e
6934,7356,Earth,1.0,G/1181/P,40.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1
6935,7356,Earth,1.0,G/1181/P,3.0,0.0,0.0,0.0,0.0,311.1387779083431,0.0,1,0,0,1
6936,7358,Earth,0.0,F/1522/P,23.0,0.0,3.0,0.0,2.0,61.0,634.0,-1,1,0,0
6937,7359,Earth,0.0,E/492/S,21.0,0.0,0.0,434.0,0.0,75.0,135.0,1,0,1,0
6938,7360,Earth,1.0,G/1194/S,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
6939,7361,Europa,1.0,C/239/P,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
6940,7361,Europa,1.0,C/239/P,41.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
6941,7365,Earth,0.0,G/1183/P,20.0,0.0,0.0,802.0,0.0,16.0,0.0,-1,0,0,1
6942,7366,Earth,0.0,G/1184/P,24.0,0.0,821.0,0.0,0.0,68.0,0.0,-1,0,0,1
6943,7367,Mars,0.0,D/234/P,21.0,0.0,2611.0,0.0,103.0,4.0,0.0,-1,0,0,1
6944,7367,Mars,0.0,F/1523/P,55.0,0.0,1236.0,0.0,52.0,0.0,0.0,-1,0,0,1
6945,7370,Earth,0.0,F/1525/P,21.0,0.0,0.0,70.0,2.0,0.0,486.0,-1,0,0,1
6946,7371,Earth,1.0,G/1185/P,42.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
6947,7372,Earth,0.0,F/1526/P,40.0,0.0,2.0,147.0,0.0,1695.0,1147.0,-1,0,0,1
6948,7374,Mars,1.0,F/1527/P,30.0,0.0,0.0,458.0772032902468,0.0,0.0,0.0,1,0,0,1
6949,7376,Europa,1.0,E/477/P,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
6950,7377,Earth,1.0,G/1186/P,43.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,1,0
6951,7379,Earth,0.0,F/1416/S,20.0,0.0,9.0,0.0,1540.0,0.0,0.0,-1,0,0,1
6952,7385,Earth,0.0,F/1417/S,19.0,0.0,40.0,0.0,77.0,572.0,0.0,-1,0,1,0
6953,7387,Europa,0.0,C/240/P,40.0,0.0,0.0,3508.0,761.0,12.0,32.0,1,0,0,1
6954,7388,Earth,1.0,G/1198/S,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0
6955,7390,Earth,0.0,G/1190/P,62.0,0.0,240.0,0.0,0.0,586.0,10.0,-1,0,0,1
6956,7391,Earth,1.0,G/1191/P,32.0,0.0,0.0,0.0,0.0,311.1387779083431,0.0,-1,0,0,1
6957,7392,Earth,1.0,G/1192/P,37.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1
6958,7393,Earth,0.0,E/478/P,40.0,0.0,0.0,0.0,0.0,7.0,782.0,-1,0,0,1
6959,7394,Earth,0.0,G/1193/P,25.0,0.0,0.0,653.0,21.0,0.0,0.0,-1,1,0,0
6960,7395,Europa,1.0,B/277/S,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
6961,7395,Europa,1.0,B/277/S,46.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
6962,7395,Europa,0.0,B/277/S,38.0,0.0,4.0,5974.0,0.0,3682.0,197.0,-1,0,0,1
6963,7395,Europa,0.0,B/277/S,43.0,1.0,0.0,486.0,0.0,0.0,2470.0,-1,1,0,0
6964,7396,Europa,0.0,C/271/S,28.0,0.0,6.0,3392.0,3944.0,987.0,0.0,1,1,0,0
6965,7396,Europa,1.0,C/271/S,31.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
6966,7396,Europa,1.0,C/271/S,35.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0
6967,7398,Earth,0.0,F/1531/P,19.0,0.0,105.0,271.0,1.0,377.0,17.0,1,0,0,1
6968,7399,Earth,0.0,F/1418/S,24.0,0.0,0.0,0.0,217.0,0.0,544.0,-1,0,0,1
6969,7401,Mars,0.0,E/479/P,20.0,0.0,0.0,0.0,173.72916912197996,0.0,0.0,-1,1,0,0
6970,7402,Europa,0.0,C/272/S,16.0,0.0,0.0,1417.0,3.0,27.0,186.0,1,0,0,1
6971,7402,Europa,1.0,C/272/S,45.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
6972,7403,Earth,0.0,G/1194/P,19.0,0.0,294.0,79.0,536.0,0.0,0.0,-1,0,0,1
6973,7405,Earth,0.0,F/1419/S,23.0,0.0,0.0,1089.0,311.0,0.0,0.0,1,0,0,1
6974,7406,Earth,0.0,G/1195/P,19.0,0.0,0.0,78.0,801.0,0.0,7.0,-1,0,0,1
6975,7408,Mars,0.0,F/1420/S,32.0,0.0,193.0,458.0772032902468,1116.0,0.0,0.0,-1,0,0,1
6976,7410,Earth,0.0,G/1201/S,41.0,0.0,85.0,804.0,0.0,0.0,0.0,1,0,0,1
6977,7411,Earth,0.0,F/1533/P,30.0,0.0,1110.0,0.0,439.0,5.0,0.0,-1,0,0,1
6978,7416,Europa,0.0,B/278/S,41.0,0.0,0.0,10049.0,214.0,5287.0,1845.0,-1,1,0,0
6979,7418,Mars,0.0,F/1534/P,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
6980,7419,Earth,0.0,G/1197/P,39.0,0.0,1.0,875.0,0.0,6.0,0.0,1,0,0,1
6981,7419,Earth,0.0,F/1535/P,47.0,0.0,0.0,61.0,805.0,0.0,6.0,1,0,0,1
6982,7422,Earth,0.0,G/1204/S,21.0,0.0,550.0,0.0,61.0,4.0,5.0,-1,0,0,1
6983,7425,Earth,1.0,G/1200/P,29.0,0.0,0.0,0.0,0.0,0.0,304.8547912992357,1,0,0,1
6984,7425,Earth,0.0,G/1200/P,19.0,0.0,879.0,0.0,0.0,10.0,0.0,-1,0,0,1
6985,7427,Mars,0.0,F/1423/S,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
6986,7428,Europa,0.0,A/79/P,28.0,0.0,0.0,132.0,4.0,1915.0,0.0,-1,0,0,1
6987,7429,Mars,0.0,,38.0,0.0,1126.0,0.0,23.0,34.0,0.0,-1,0,0,1
6988,7430,Earth,0.0,G/1205/S,24.0,0.0,549.0,3.0,201.0,0.0,0.0,-1,0,1,0
6989,7431,Europa,0.0,A/90/S,31.0,0.0,224.687617481203,2954.0,0.0,170.0,756.0,-1,1,0,0
6990,7432,Europa,1.0,E/481/P,38.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
6991,7435,Europa,1.0,B/244/P,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
6992,7436,Earth,0.0,G/1202/P,28.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1
6993,7437,Europa,1.0,B/279/S,45.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
6994,7437,Europa,1.0,B/279/S,47.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
6995,7437,Europa,1.0,B/279/S,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
6996,7438,Earth,0.0,E/483/P,42.0,0.0,0.0,279.0,30.0,409.0,0.0,1,1,0,0
6997,7442,Earth,0.0,E/495/S,43.0,0.0,20.0,0.0,726.0,311.1387779083431,0.0,-1,0,0,1
6998,7442,Earth,1.0,,17.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,1,0
6999,7444,Earth,1.0,G/1203/P,17.0,0.0,0.0,0.0,173.72916912197996,0.0,0.0,-1,0,0,1
7000,7445,Earth,1.0,G/1208/S,20.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1
7001,7446,Earth,0.0,G/1204/P,18.0,0.0,960.0,672.0,0.0,0.0,168.0,-1,0,0,1
7002,7447,Mars,0.0,F/1539/P,24.0,0.0,224.687617481203,0.0,299.0,814.0,0.0,-1,0,0,1
7003,7448,Earth,0.0,F/1540/P,25.0,0.0,244.0,0.0,40.0,294.0,124.0,-1,1,0,0
7004,7449,Earth,0.0,F/1541/P,20.0,0.0,120.0,321.0,0.0,932.0,175.0,-1,0,1,0
7005,7450,Earth,0.0,G/1205/P,23.0,0.0,509.0,0.0,193.0,0.0,2.0,-1,0,0,1
7006,7452,Europa,1.0,B/281/S,48.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
7007,7452,Europa,0.0,B/281/S,26.0,0.0,286.0,3387.0,575.0,213.0,548.0,1,1,0,0
7008,7452,Europa,1.0,B/281/S,36.0,0.0,0.0,0.0,0.0,311.1387779083431,0.0,1,1,0,0
7009,7453,Europa,1.0,C/275/S,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
7010,7455,Europa,0.0,A/80/P,41.0,0.0,0.0,1616.0,0.0,758.0,400.0,1,1,0,0
7011,7456,Earth,1.0,G/1210/S,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
7012,7457,Mars,0.0,E/496/S,71.0,0.0,1243.0,0.0,5.0,16.0,34.0,-1,0,0,1
7013,7458,Earth,1.0,G/1211/S,64.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1
7014,7459,Europa,0.0,B/282/S,33.0,0.0,0.0,397.0,0.0,1249.0,845.0,-1,0,0,1
7015,7460,Earth,0.0,F/1543/P,24.0,0.0,786.0,0.0,0.0,309.0,0.0,1,1,0,0
7016,7461,Europa,1.0,D/223/S,35.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
7017,7462,Earth,1.0,G/1206/P,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0
7018,7464,Earth,1.0,G/1207/P,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
7019,7472,Mars,1.0,F/1426/S,28.82793046746535,0.0,0.0,0.0,0.0,0.0,304.8547912992357,1,0,0,1
7020,7475,Mars,1.0,F/1545/P,43.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
7021,7475,Mars,1.0,F/1545/P,36.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
7022,7477,Earth,0.0,F/1546/P,22.0,0.0,27.0,0.0,0.0,663.0,0.0,-1,0,1,0
7023,7478,Europa,0.0,C/276/S,56.0,0.0,0.0,5711.0,0.0,0.0,50.0,1,0,0,1
7024,7479,Mars,1.0,F/1429/S,34.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
7025,7481,Earth,0.0,G/1215/S,46.0,0.0,0.0,0.0,1.0,0.0,1778.0,-1,0,0,1
7026,7483,Mars,0.0,E/485/P,43.0,0.0,244.0,0.0,358.0,160.0,800.0,1,0,1,0
7027,7484,Earth,0.0,G/1209/P,25.0,0.0,0.0,1435.0,0.0,0.0,0.0,1,1,0,0
7028,7485,Europa,0.0,,26.0,0.0,36.0,2285.0,0.0,2287.0,159.0,-1,0,0,1
7029,7486,Earth,0.0,G/1210/P,14.0,0.0,0.0,184.0,16.0,1234.0,0.0,-1,1,0,0
7030,7487,Earth,0.0,G/1216/S,63.0,0.0,174.0,282.0,321.0,8.0,0.0,1,0,0,1
7031,7488,Mars,0.0,E/486/P,29.0,0.0,558.0,0.0,386.0,355.0,0.0,-1,0,0,1
7032,7488,Mars,1.0,E/486/P,45.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0
7033,7490,Earth,1.0,G/1217/S,15.0,0.0,0.0,0.0,0.0,311.1387779083431,0.0,1,0,0,1
7034,7492,Mars,0.0,D/224/S,19.0,0.0,193.0,0.0,2956.0,0.0,0.0,1,0,0,1
7035,7494,Earth,0.0,E/487/P,53.0,0.0,2.0,794.0,425.0,0.0,397.0,-1,0,0,1
7036,7495,Mars,0.0,F/1431/S,45.0,0.0,2.0,36.0,1110.0,9.0,0.0,-1,0,0,1
7037,7496,Europa,0.0,C/278/S,41.0,0.0,0.0,2383.0,0.0,2.0,97.0,1,1,0,0
7038,7498,Mars,0.0,F/1550/P,68.0,1.0,523.0,0.0,859.0,201.0,782.0,-1,0,0,1
7039,7498,Mars,1.0,F/1550/P,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
7040,7498,Mars,0.0,F/1550/P,27.0,1.0,30.0,0.0,910.0,0.0,0.0,1,0,0,1
7041,7499,Earth,0.0,F/1551/P,20.0,0.0,30.0,132.0,1121.0,0.0,0.0,1,1,0,0
7042,7500,Earth,0.0,F/1432/S,54.0,1.0,1770.0,7.0,228.0,0.0,0.0,-1,0,0,1
7043,7501,Earth,0.0,F/1433/S,18.0,0.0,0.0,0.0,0.0,484.0,320.0,-1,0,0,1
7044,7502,Europa,0.0,C/241/P,45.0,0.0,66.0,5974.0,0.0,0.0,625.0,1,1,0,0
7045,7503,Europa,1.0,B/283/S,26.0,0.0,224.687617481203,0.0,0.0,0.0,0.0,1,0,0,1
7046,7503,Europa,0.0,B/283/S,37.0,0.0,1577.0,11396.0,0.0,1014.0,560.0,1,0,0,1
7047,7504,Earth,0.0,F/1552/P,30.0,0.0,0.0,2.0,0.0,690.0,86.0,-1,0,0,1
7048,7505,Mars,0.0,F/1553/P,51.0,1.0,511.0,0.0,291.0,4212.0,0.0,-1,0,0,1
7049,7505,Mars,1.0,F/1553/P,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
7050,7505,Mars,1.0,F/1553/P,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
7051,7506,Earth,0.0,F/1554/P,19.0,0.0,2110.0,0.0,0.0,0.0,1.0,-1,0,0,1
7052,7507,Earth,0.0,E/499/S,19.0,0.0,0.0,789.0,0.0,0.0,0.0,-1,0,0,1
7053,7507,Earth,0.0,E/499/S,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
7054,7507,Earth,0.0,E/499/S,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
7055,7508,Europa,0.0,B/284/S,23.0,0.0,3580.0,564.0,103.0,311.1387779083431,90.0,-1,0,0,1
7056,7509,Earth,0.0,F/1434/S,37.0,0.0,1442.0,4.0,0.0,3.0,0.0,-1,0,0,1
7057,7510,Mars,0.0,F/1435/S,18.0,0.0,1092.0,0.0,208.0,150.0,0.0,-1,1,0,0
7058,7512,Earth,0.0,F/1436/S,29.0,0.0,5.0,598.0,173.72916912197996,0.0,0.0,-1,0,1,0
7059,7513,Earth,0.0,E/488/P,25.0,0.0,0.0,779.0,0.0,2.0,6.0,-1,0,0,1
7060,7514,Earth,0.0,F/1555/P,52.0,0.0,0.0,0.0,47.0,2059.0,0.0,-1,0,0,1
7061,7515,Mars,1.0,F/1437/S,24.0,0.0,0.0,0.0,0.0,0.0,304.8547912992357,-1,0,0,1
7062,7515,Mars,0.0,F/1437/S,0.0,0.0,0.0,0.0,173.72916912197996,0.0,0.0,1,0,0,1
7063,7517,Earth,0.0,F/1557/P,25.0,0.0,15.0,3.0,0.0,635.0,0.0,-1,0,1,0
7064,7518,Europa,1.0,B/246/P,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
7065,7518,Europa,0.0,B/246/P,32.0,1.0,2502.0,700.0,1104.0,13902.0,484.0,-1,0,1,0
7066,7520,Earth,0.0,F/1559/P,58.0,0.0,1366.0,257.0,0.0,0.0,311.0,-1,0,0,1
7067,7521,Earth,0.0,F/1560/P,44.0,0.0,657.0,0.0,103.0,0.0,394.0,-1,0,0,1
7068,7522,Earth,0.0,G/1214/P,41.0,0.0,0.0,0.0,0.0,0.0,908.0,-1,0,0,1
7069,7523,Earth,0.0,G/1219/S,24.0,0.0,0.0,0.0,643.0,167.0,0.0,1,0,0,1
7070,7524,Earth,1.0,G/1215/P,41.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
7071,7524,Earth,1.0,G/1215/P,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0
7072,7525,Europa,0.0,C/279/S,27.0,0.0,390.0,1377.0,0.0,2809.0,4914.0,-1,0,0,1
7073,7525,Europa,1.0,C/279/S,61.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
7074,7527,Earth,0.0,F/1561/P,18.0,0.0,0.0,732.0,2.0,13.0,47.0,1,0,0,1
7075,7529,Earth,1.0,G/1221/S,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
7076,7531,Europa,1.0,B/286/S,28.82793046746535,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
7077,7531,Europa,1.0,B/286/S,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
7078,7533,Earth,0.0,G/1223/S,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
7079,7534,Earth,0.0,F/1439/S,40.0,0.0,420.0,0.0,345.0,1.0,0.0,-1,0,1,0
7080,7535,Earth,0.0,F/1562/P,19.0,0.0,122.0,2.0,0.0,480.0,565.0,1,0,0,1
7081,7536,Mars,1.0,F/1440/S,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
7082,7538,Europa,0.0,A/81/P,48.0,1.0,313.0,2864.0,0.0,0.0,12424.0,-1,0,0,1
7083,7538,Europa,0.0,A/81/P,37.0,0.0,18.0,2669.0,0.0,1229.0,304.8547912992357,-1,1,0,0
7084,7542,Earth,0.0,F/1442/S,35.0,0.0,4.0,53.0,0.0,0.0,844.0,-1,0,0,1
7085,7543,Earth,0.0,F/1564/P,29.0,0.0,0.0,0.0,702.0,0.0,56.0,-1,0,0,1
7086,7544,Earth,0.0,E/501/S,54.0,0.0,118.0,0.0,0.0,669.0,0.0,-1,0,0,1
7087,7545,Earth,1.0,G/1225/S,28.82793046746535,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1
7088,7549,Earth,0.0,E/489/P,22.0,0.0,0.0,19.0,1468.0,2.0,119.0,1,0,0,1
7089,7550,Earth,1.0,G/1216/P,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0
7090,7552,Earth,0.0,E/490/P,26.0,0.0,0.0,652.0,97.0,43.0,0.0,1,0,0,1
7091,7553,Earth,0.0,F/1444/S,19.0,0.0,10.0,24.0,0.0,0.0,565.0,-1,0,1,0
7092,7559,Earth,0.0,F/1569/P,22.0,0.0,0.0,0.0,441.0,0.0,423.0,-1,0,0,1
7093,7560,Europa,0.0,C/244/P,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
7094,7561,Earth,0.0,F/1445/S,18.0,0.0,388.0,182.0,0.0,66.0,140.0,-1,0,0,1
7095,7563,Mars,1.0,F/1570/P,39.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
7096,7565,Europa,0.0,B/247/P,37.0,0.0,2.0,7272.0,0.0,50.0,1282.0,1,0,0,1
7097,7565,Europa,1.0,B/247/P,17.0,0.0,0.0,0.0,173.72916912197996,0.0,0.0,1,1,0,0
7098,7565,Europa,0.0,B/247/P,25.0,0.0,0.0,772.0,0.0,125.0,5913.0,-1,1,0,0
7099,7565,Europa,0.0,B/247/P,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
7100,7567,Earth,1.0,G/1227/S,15.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,0,0
7101,7568,Earth,0.0,F/1571/P,19.0,0.0,380.0,0.0,416.0,0.0,8.0,-1,0,0,1
7102,7569,Mars,0.0,E/493/P,18.0,0.0,3591.0,0.0,158.0,0.0,120.0,-1,0,0,1
7103,7569,Mars,0.0,D/237/P,50.0,1.0,828.0,0.0,572.0,1367.0,0.0,-1,0,0,1
7104,7572,Earth,1.0,G/1228/S,14.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1
7105,7573,Earth,1.0,G/1217/P,19.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,1,0
7106,7574,Europa,1.0,B/287/S,33.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
7107,7576,Europa,0.0,D/239/P,23.0,0.0,30.0,2237.0,1.0,49.0,52.0,1,0,0,1
7108,7576,Europa,0.0,D/239/P,39.0,0.0,2.0,530.0,0.0,311.1387779083431,1360.0,-1,0,0,1
7109,7577,Earth,0.0,E/502/S,14.0,0.0,80.0,130.0,0.0,1323.0,0.0,-1,0,1,0
7110,7578,Earth,0.0,F/1572/P,14.0,0.0,653.0,0.0,4.0,0.0,0.0,-1,1,0,0
7111,7579,Earth,0.0,G/1229/S,45.0,0.0,1.0,7.0,56.0,613.0,0.0,1,0,1,0
7112,7580,Earth,1.0,G/1230/S,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
7113,7583,Mars,0.0,F/1574/P,36.0,0.0,32.0,355.0,1826.0,9.0,0.0,1,0,0,1
7114,7584,Europa,0.0,B/288/S,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
7115,7584,Europa,1.0,B/288/S,59.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
7116,7584,Earth,0.0,B/288/S,31.0,0.0,0.0,1000.0,0.0,19.0,1776.0,-1,0,0,1
7117,7585,Europa,1.0,C/281/S,31.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
7118,7585,Europa,0.0,C/281/S,39.0,0.0,8209.0,18.0,432.0,3560.0,54.0,-1,0,0,1
7119,7585,Europa,0.0,C/281/S,28.0,0.0,0.0,2674.0,1309.0,18.0,11.0,1,0,0,1
7120,7585,Europa,1.0,C/281/S,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
7121,7586,Europa,0.0,C/245/P,29.0,0.0,220.0,1130.0,0.0,7.0,951.0,1,0,0,1
7122,7588,Earth,1.0,G/1219/P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
7123,7588,Earth,0.0,G/1219/P,15.0,0.0,0.0,714.0,0.0,0.0,0.0,1,1,0,0
7124,7592,Earth,0.0,F/1450/S,18.0,0.0,0.0,0.0,0.0,1586.0,0.0,-1,0,0,1
7125,7594,Europa,1.0,C/282/S,49.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
7126,7595,Earth,0.0,F/1451/S,36.0,0.0,0.0,7.0,661.0,0.0,93.0,1,0,0,1
7127,7596,Europa,1.0,C/283/S,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
7128,7596,Europa,1.0,C/283/S,56.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
7129,7598,Earth,1.0,G/1231/S,67.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0
7130,7599,Earth,0.0,E/495/P,44.0,0.0,0.0,204.0,135.0,225.0,223.0,-1,0,0,1
7131,7601,Earth,0.0,G/1232/S,17.0,0.0,214.0,552.0,0.0,241.0,0.0,-1,0,0,1
7132,7604,Mars,1.0,F/1579/P,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
7133,7604,Mars,0.0,F/1579/P,23.0,0.0,463.0,0.0,658.0,0.0,0.0,-1,0,0,1
7134,7605,Mars,0.0,F/1452/S,28.0,0.0,2484.0,136.0,42.0,0.0,0.0,-1,1,0,0
7135,7606,Mars,1.0,F/1453/S,54.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
7136,7608,Mars,1.0,F/1454/S,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
7137,7609,Europa,0.0,A/83/P,40.0,1.0,0.0,21.0,0.0,1503.0,1392.0,-1,1,0,0
7138,7609,Europa,1.0,A/83/P,39.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
7139,7614,Europa,1.0,C/246/P,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
7140,7616,Earth,0.0,F/1457/S,20.0,0.0,11.0,725.0,0.0,0.0,0.0,1,0,1,0
7141,7618,Earth,0.0,G/1235/S,18.0,0.0,761.0,21.0,27.0,0.0,0.0,1,0,0,1
7142,7620,Mars,0.0,F/1583/P,17.0,0.0,3651.0,0.0,2228.0,38.0,0.0,-1,0,0,1
7143,7621,Europa,1.0,B/250/P,35.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
7144,7622,Earth,0.0,G/1237/S,31.0,0.0,0.0,0.0,185.0,584.0,0.0,-1,0,0,1
7145,7623,Earth,0.0,G/1223/P,40.0,0.0,0.0,0.0,84.0,798.0,0.0,-1,0,0,1
7146,7624,Europa,1.0,C/284/S,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0
7147,7625,Earth,0.0,F/1458/S,21.0,0.0,0.0,0.0,114.0,2.0,683.0,-1,0,0,1
7148,7626,Earth,0.0,E/496/P,29.0,0.0,767.0,16.0,9.0,0.0,0.0,-1,0,0,1
7149,7627,Europa,0.0,A/92/S,63.0,0.0,0.0,5036.0,4.0,519.0,0.0,1,1,0,0
7150,7628,Mars,0.0,F/1584/P,19.0,0.0,37.0,0.0,1288.0,0.0,0.0,1,0,0,1
7151,7628,Mars,0.0,D/240/P,36.0,0.0,1103.0,3.0,0.0,0.0,659.0,-1,0,0,1
7152,7630,Earth,0.0,F/1585/P,48.0,0.0,0.0,172.0,115.0,1.0,645.0,-1,1,0,0
7153,7631,Europa,0.0,E/497/P,33.0,0.0,81.0,1125.0,481.0,505.0,1261.0,-1,0,0,1
7154,7632,Mars,0.0,D/226/S,28.0,0.0,2703.0,0.0,4.0,1.0,0.0,-1,0,0,1
7155,7633,Earth,0.0,G/1224/P,39.0,0.0,0.0,0.0,0.0,847.0,1.0,-1,0,0,1
7156,7634,Earth,1.0,G/1239/S,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
7157,7635,Europa,1.0,B/289/S,58.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
7158,7639,Europa,1.0,B/290/S,44.0,0.0,0.0,0.0,0.0,311.1387779083431,0.0,1,1,0,0
7159,7640,Earth,1.0,G/1226/P,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
7160,7641,Earth,0.0,F/1586/P,21.0,0.0,618.0,33.0,1.0,2.0,0.0,1,1,0,0
7161,7643,Europa,0.0,C/247/P,53.0,0.0,8.0,1489.0,0.0,2723.0,7401.0,-1,1,0,0
7162,7643,Europa,1.0,C/247/P,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
7163,7644,Earth,1.0,G/1227/P,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0
7164,7646,Europa,0.0,C/285/S,25.0,0.0,0.0,16016.0,1025.0,189.0,1037.0,1,1,0,0
7165,7646,Europa,0.0,C/285/S,44.0,1.0,3010.0,26.0,0.0,62.0,904.0,-1,1,0,0
7166,7646,Europa,0.0,C/285/S,24.0,0.0,145.0,4224.0,0.0,5.0,61.0,1,1,0,0
7167,7647,Earth,0.0,G/1240/S,24.0,0.0,0.0,7.0,127.0,639.0,37.0,-1,0,0,1
7168,7649,Earth,1.0,G/1241/S,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
7169,7650,Earth,1.0,G/1242/S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
7170,7650,Earth,1.0,G/1242/S,7.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,0,0
7171,7650,Earth,1.0,G/1242/S,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0
7172,7650,Earth,0.0,F/1461/S,18.0,0.0,711.0,12.0,0.0,83.0,0.0,1,0,0,1
7173,7650,Earth,1.0,G/1242/S,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1
