,PassengerGroup,CryoSleep,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,55 Cancri e,PSO J318.5-22,TRAPPIST-1e,Earth,Europa,Mars,cabinsides,cabindeck,cabinnumber
7255,7757,1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,1,2,300
7256,7757,0.0,43.0,0.0,0.0,8948.0,0.0,153.0,872.0,1,0,0,1,0,1,0,1,2,300
7257,7760,0.0,32.0,0.0,0.0,494.0,0.0,0.0,213.0,-1,0,1,0,1,0,0,1,7,1253
7258,7761,0.0,23.0,0.0,1.0,0.0,0.0,237.0,553.0,1,0,0,1,1,0,0,0,6,1612
7259,7761,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0,0,7,1246
7260,7763,0.0,14.0,0.0,325.0,0.0,19.0,506.0,2.0,-1,1,0,0,1,0,0,1,7,1254
7261,7764,0.0,24.0,0.0,1405.0,0.0,14.0,2.0,163.0,-1,0,0,1,1,0,0,0,6,1613
7262,7767,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,1,7,1257
7263,7768,0.0,14.0,0.0,0.0,268.0,239.0,127.0,0.0,1,0,0,1,1,0,0,1,6,1484
7264,7769,0.0,20.0,0.0,98.0,499.0,0.0,142.0,52.0,-1,0,0,1,1,0,0,0,5,504
7265,7770,0.0,17.0,0.0,527.0,124.0,37.0,290.0,30.0,-1,0,0,1,1,0,0,1,7,1258
7266,7770,0.0,20.0,0.0,748.0,0.0,0.0,0.0,487.0,-1,1,0,0,1,0,0,1,6,1485
7267,7771,0.0,22.0,0.0,0.0,458.0772032902468,692.0,18.0,0.0,1,0,0,1,1,0,0,1,7,1259
7268,7773,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,0,7,1248
7269,7774,0.0,67.0,0.0,1146.0,16.0,39.0,0.0,518.0,1,1,0,0,0,0,1,0,4,245
7270,7775,0.0,28.0,0.0,7.0,489.0,0.0,4.0,6027.0,-1,1,0,0,0,1,0,0,3,253
7271,7776,0.0,57.0,0.0,0.0,412.0,0.0,5491.0,234.0,-1,0,0,1,0,1,0,0,4,246
7272,7777,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,7,1249
7273,7778,0.0,34.0,0.0,1199.0,33.0,346.0,0.0,0.0,-1,0,0,1,0,0,1,1,6,1486
7274,7778,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1,0,0,1,1,5,510
7275,7780,0.0,33.0,0.0,0.0,53.0,615.0,9.0,0.0,1,1,0,0,1,0,0,0,6,1614
7276,7782,0.0,33.0,0.0,0.0,73.0,31.0,8493.0,9065.0,-1,1,0,0,0,1,0,1,3,291
7277,7782,0.0,28.0,0.0,0.0,180.0,0.0,778.0,4973.0,-1,0,0,1,0,1,0,1,3,291
7278,7783,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,1,6,1487
7279,7784,1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,6,1615
7280,7785,0.0,13.0,0.0,406.0,0.0,52.0,0.0,387.0,-1,0,0,1,1,0,0,1,7,1261
7281,7786,0.0,38.0,0.0,0.0,0.0,0.0,45.0,3372.0,-1,0,0,1,1,0,0,0,6,1616
7282,7787,0.0,39.0,0.0,258.0,1541.0,0.0,311.1387779083431,621.0,-1,1,0,0,0,1,0,1,2,301
7283,7787,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,1,6,82
7284,7788,0.0,43.0,0.0,0.0,0.0,110.0,538.0,0.0,-1,0,1,0,1,0,0,1,6,1488
7285,7789,0.0,32.0,0.0,224.687617481203,368.0,0.0,304.0,741.0,-1,0,0,1,1,0,0,1,6,1489
7286,7790,1.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1,1,0,0,1,6,1490
7287,7790,0.0,45.0,0.0,810.0,0.0,132.0,198.0,0.0,-1,1,0,0,0,0,1,1,6,1490
7288,7790,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,1,6,1490
7289,7791,0.0,64.0,0.0,19.0,261.0,208.0,0.0,214.0,-1,1,0,0,1,0,0,1,6,1491
7290,7793,0.0,18.0,0.0,0.0,0.0,0.0,0.0,2141.0,-1,0,0,1,1,0,0,0,6,1617
7291,7797,0.0,44.0,0.0,358.0,303.0,0.0,0.0,131.0,-1,0,0,1,1,0,0,0,5,506
7292,7800,1.0,15.0,0.0,0.0,0.0,173.72916912197996,0.0,0.0,1,0,0,1,1,0,0,0,7,1251
7293,7801,0.0,21.0,0.0,1720.0,2337.0,0.0,1.0,335.0,-1,1,0,0,1,0,0,1,6,82
7294,7802,0.0,33.0,0.0,166.0,634.0,419.0,201.0,1178.0,-1,0,0,1,0,0,1,0,6,1620
7295,7803,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,0,0,1,0,0,0,7,1253
7296,7803,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0,0,7,1253
7297,7805,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1,1,0,0,0,7,1254
7298,7806,0.0,24.0,0.0,0.0,688.0,0.0,0.0,1.0,-1,1,0,0,1,0,0,0,6,1621
7299,7808,0.0,26.0,0.0,0.0,79.0,53.0,311.1387779083431,0.0,-1,0,0,1,1,0,0,0,7,1256
7300,7809,1.0,26.0,0.0,0.0,0.0,173.72916912197996,0.0,0.0,1,0,0,1,0,0,1,1,6,1493
7301,7809,1.0,26.0,0.0,0.0,0.0,0.0,0.0,304.8547912992357,1,0,0,1,0,0,1,1,6,1493
7302,7810,0.0,22.0,0.0,769.0,0.0,0.0,1.0,729.0,-1,0,0,1,1,0,0,1,6,1494
7303,7812,0.0,26.0,0.0,1333.0,0.0,50.0,0.0,0.0,-1,0,0,1,0,0,1,1,6,1495
7304,7813,0.0,27.0,0.0,0.0,55.0,0.0,740.0,85.0,-1,0,0,1,1,0,0,0,6,1622
7305,7815,0.0,27.0,0.0,0.0,605.0,0.0,0.0,0.0,1,0,1,0,1,0,0,1,6,1496
7306,7816,0.0,37.0,0.0,0.0,925.0,0.0,0.0,0.0,1,0,1,0,1,0,0,1,6,1497
7307,7818,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1,1,0,0,0,7,1257
7308,7820,0.0,24.0,0.0,0.0,0.0,809.0,0.0,0.0,1,1,0,0,1,0,0,0,7,1258
7309,7821,0.0,23.0,0.0,535.0,3.0,17.0,0.0,214.0,-1,0,0,1,1,0,0,1,7,1264
7310,7824,0.0,18.0,0.0,0.0,76.0,0.0,993.0,6.0,-1,0,1,0,1,0,0,0,6,1624
7311,7828,1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1,1,0,0,1,7,1266
7312,7829,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,1,7,1267
7313,7830,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,1,7,1268
7314,7830,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,1,7,1268
7315,7830,0.0,46.0,0.0,0.0,458.0772032902468,0.0,17.0,655.0,-1,0,0,1,1,0,0,1,7,1268
7316,7830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1,1,0,0,1,7,1268
7317,7831,0.0,16.0,0.0,1095.0,0.0,54.0,0.0,0.0,-1,0,0,1,0,0,1,0,6,1626
7318,7832,0.0,19.0,0.0,1823.0,36.0,81.0,0.0,0.0,-1,0,0,1,0,0,1,1,4,228
7319,7833,0.0,34.0,0.0,0.0,3424.0,6.0,2445.0,1128.0,-1,1,0,0,0,1,0,1,2,305
7320,7833,0.0,34.0,0.0,11.0,3299.0,0.0,1013.0,15.0,1,0,0,1,0,1,0,1,2,305
7321,7834,0.0,24.0,0.0,482.0,967.0,349.0,19.0,0.0,-1,0,0,1,1,0,0,1,7,1269
7322,7835,1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,1,0,1,0,0,1,7,1270
7323,7837,1.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0,1,2,306
7324,7837,1.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,1,2,306
7325,7839,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1,1,0,0,0,7,1259
7326,7840,0.0,18.0,0.0,328.0,0.0,0.0,24.0,309.0,-1,0,1,0,1,0,0,1,6,1500
7327,7841,0.0,43.0,0.0,6.0,25.0,0.0,5250.0,0.0,-1,0,1,0,1,0,0,0,7,1260
7328,7841,0.0,48.0,0.0,0.0,0.0,501.0,242.0,0.0,-1,0,1,0,1,0,0,0,6,1627
7329,7842,0.0,46.0,0.0,52.0,0.0,1185.0,61.0,0.0,1,0,0,1,0,0,1,1,5,513
7330,7843,1.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,1,6,82
7331,7845,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0,1,2,307
7332,7847,0.0,34.0,0.0,0.0,9.0,617.0,0.0,281.0,-1,0,0,1,1,0,0,0,7,1261
7333,7848,0.0,29.0,0.0,1052.0,0.0,635.0,0.0,0.0,-1,0,0,1,0,0,1,1,6,82
7334,7848,1.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,1,6,1501
7335,7849,0.0,22.0,0.0,558.0,63.0,0.0,0.0,0.0,-1,0,0,1,1,0,0,1,7,1271
7336,7850,1.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1,0,0,1,1,5,514
7337,7851,1.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,6,1629
7338,7852,0.0,15.0,0.0,0.0,6.0,0.0,981.0,0.0,-1,0,0,1,1,0,0,0,5,508
7339,7853,0.0,42.0,0.0,1227.0,773.0,14.0,0.0,0.0,-1,0,0,1,1,0,0,1,6,1502
7340,7853,0.0,31.0,0.0,166.0,0.0,297.0,835.0,0.0,-1,0,0,1,0,0,1,1,5,515
7341,7853,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,1,6,1502
7342,7856,0.0,34.0,0.0,0.0,0.0,0.0,156.0,620.0,-1,0,0,1,1,0,0,1,6,1503
7343,7858,0.0,21.0,0.0,9.0,0.0,0.0,25.0,811.0,-1,0,0,1,1,0,0,0,7,1264
7344,7858,0.0,16.0,0.0,0.0,11.0,0.0,863.0,0.0,-1,1,0,0,1,0,0,0,6,1630
7345,7858,0.0,40.0,0.0,634.0,60.0,134.0,0.0,0.0,-1,0,0,1,1,0,0,0,6,1630
7346,7859,0.0,23.0,0.0,550.0,0.0,738.0,0.0,0.0,1,0,0,1,1,0,0,1,6,1504
7347,7861,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1,1,0,0,0,7,1265
7348,7863,0.0,17.0,0.0,99.0,516.0,1967.0,0.0,6.0,1,0,0,1,1,0,0,1,6,1505
7349,7864,0.0,37.0,0.0,19.0,443.0,1769.0,0.0,3.0,1,1,0,0,1,0,0,1,6,1506
7350,7865,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,1,0,1,3,293
7351,7865,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,1,3,293
7352,7865,1.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0,1,3,293
7353,7866,0.0,43.0,0.0,0.0,16856.0,0.0,4344.0,977.0,-1,1,0,0,0,1,0,0,3,255
7354,7868,0.0,17.0,0.0,6256.0,0.0,0.0,1.0,21.0,-1,1,0,0,1,0,0,1,5,517
7355,7870,1.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,2,257
7356,7871,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,1,6,82
7357,7872,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1,1,0,0,0,7,1267
7358,7872,0.0,38.0,0.0,0.0,0.0,0.0,1714.0,0.0,-1,0,0,1,1,0,0,0,7,1267
7359,7872,0.0,25.0,0.0,131.0,124.0,408.0,196.0,9.0,-1,0,0,1,1,0,0,0,6,1633
7360,7872,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1,1,0,0,0,7,1267
7361,7872,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,0,7,1267
7362,7872,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,7,1267
7363,7873,0.0,24.0,0.0,569.0,156.0,0.0,12.0,0.0,-1,0,0,1,1,0,0,0,6,1634
7364,7873,0.0,19.0,0.0,0.0,721.0,0.0,25.0,1.0,1,0,0,1,1,0,0,0,6,1634
7365,7875,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0,1,2,309
7366,7877,0.0,49.0,0.0,0.0,1738.0,0.0,19.0,0.0,-1,0,0,1,1,0,0,0,7,1268
7367,7878,0.0,18.0,0.0,0.0,0.0,32.0,0.0,673.0,-1,0,0,1,1,0,0,0,7,1269
7368,7879,0.0,25.0,0.0,0.0,478.0,71.0,11.0,162.0,-1,0,0,1,1,0,0,0,7,1270
7369,7881,0.0,46.0,0.0,248.0,458.0772032902468,0.0,4.0,0.0,-1,0,0,1,1,0,0,1,6,1507
7370,7882,1.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1,1,0,0,0,7,1271
7371,7882,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,0,7,1271
7372,7883,1.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,0,7,1272
7373,7884,0.0,23.0,0.0,1610.0,2.0,465.0,0.0,0.0,-1,0,0,1,0,0,1,0,5,512
7374,7885,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,0,7,1273
7375,7886,0.0,16.0,0.0,0.0,11.0,0.0,8.0,827.0,-1,0,0,1,1,0,0,0,7,1274
7376,7888,0.0,29.0,0.0,37.0,0.0,644.0,0.0,177.0,1,0,0,1,1,0,0,1,5,518
7377,7889,1.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,1,0,0,3,256
7378,7890,0.0,58.0,0.0,0.0,268.0,0.0,109.0,594.0,-1,0,0,1,1,0,0,1,6,1508
7379,7890,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0,1,7,1273
7380,7890,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,1,6,82
7381,7891,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0,1,7,1274
7382,7891,0.0,13.0,0.0,34.0,1.0,0.0,824.0,29.0,-1,0,0,1,1,0,0,1,6,82
7383,7892,0.0,18.0,0.0,196.0,0.0,744.0,0.0,0.0,1,0,0,1,0,0,1,0,6,1636
7384,7894,0.0,29.0,0.0,46.0,68.0,589.0,88.0,0.0,1,1,0,0,1,0,0,1,5,519
7385,7895,0.0,21.0,0.0,102.0,9.0,21.0,464.0,104.0,-1,1,0,0,1,0,0,1,6,1509
7386,7897,1.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0,1,3,295
7387,7899,1.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1,1,0,0,1,7,1275
7388,7899,0.0,40.0,0.0,0.0,0.0,14.0,785.0,10.0,-1,0,0,1,1,0,0,1,7,1275
7389,7899,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,1,7,1275
7390,7901,1.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,1,6,1512
7391,7902,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1,1,0,0,0,7,1276
7392,7902,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,7,1276
7393,7902,1.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1,1,0,0,0,7,1276
7394,7902,0.0,23.0,0.0,1.0,700.0,0.0,7.0,136.0,-1,0,0,1,1,0,0,0,7,1276
7395,7903,0.0,39.0,0.0,472.0,0.0,0.0,173.0,0.0,-1,0,0,1,1,0,0,0,6,1638
7396,7904,1.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,1,6,82
7397,7904,0.0,26.0,0.0,485.0,8.0,3958.0,0.0,0.0,1,0,0,1,1,0,0,0,7,1277
7398,7905,0.0,31.0,0.0,0.0,87.0,0.0,2263.0,224.0,-1,0,0,1,0,1,0,1,3,296
7399,7905,1.0,48.0,0.0,0.0,0.0,0.0,311.1387779083431,0.0,1,0,0,1,0,1,0,1,3,296
7400,7905,0.0,26.0,0.0,1432.0,1283.0,0.0,178.0,5034.0,-1,1,0,0,0,1,0,1,3,296
7401,7907,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,1,6,1513
7402,7908,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0,1,2,310
7403,7910,0.0,30.0,0.0,4.0,637.0,0.0,0.0,3.0,-1,0,0,1,1,0,0,0,6,1639
7404,7913,1.0,28.82793046746535,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,1,7,1278
7405,7914,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1,1,0,0,0,7,1278
7406,7914,0.0,24.0,0.0,0.0,80.0,106.0,344.0,0.0,-1,0,0,1,1,0,0,0,7,1278
7407,7914,0.0,47.0,0.0,397.0,0.0,321.0,0.0,5.0,1,0,0,1,1,0,0,0,7,1278
7408,7916,1.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1,1,0,0,0,7,1279
7409,7918,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,6,1640
7410,7919,0.0,21.0,0.0,90.0,0.0,817.0,0.0,0.0,-1,0,0,1,1,0,0,0,7,1281
7411,7920,1.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,1,6,1515
7412,7922,0.0,39.0,0.0,3030.0,79.0,0.0,0.0,0.0,-1,0,0,1,1,0,0,1,6,1517
7413,7924,0.0,28.0,0.0,589.0,57.0,0.0,0.0,0.0,-1,0,0,1,1,0,0,0,6,1642
7414,7926,0.0,32.0,0.0,0.0,0.0,173.72916912197996,365.0,1216.0,-1,0,0,1,1,0,0,0,5,514
7415,7929,0.0,31.0,0.0,0.0,910.0,58.0,1654.0,1217.0,-1,0,0,1,0,1,0,1,2,311
7416,7930,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,1,6,82
7417,7935,0.0,41.0,0.0,84.0,0.0,6.0,811.0,2.0,1,0,0,1,1,0,0,1,6,1520
7418,7936,0.0,21.0,0.0,7.0,0.0,622.0,0.0,0.0,-1,0,0,1,1,0,0,0,6,1644
7419,7936,0.0,28.82793046746535,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1,1,0,0,0,7,1284
7420,7936,0.0,9.0,0.0,0.0,0.0,173.72916912197996,0.0,0.0,1,0,0,1,1,0,0,0,7,1284
7421,7937,0.0,36.0,0.0,0.0,9532.0,0.0,2326.0,461.0,-1,0,0,1,0,1,0,1,4,229
7422,7937,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0,1,4,229
7423,7939,0.0,27.0,0.0,0.0,593.0,0.0,259.0,0.0,-1,0,0,1,1,0,0,1,7,1281
7424,7940,0.0,40.0,0.0,580.0,0.0,447.0,6.0,0.0,-1,0,0,1,1,0,0,1,6,1521
7425,7941,0.0,41.0,0.0,0.0,116.0,10705.0,9181.0,10.0,-1,0,0,1,0,1,0,0,3,257
7426,7943,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0,0,2,258
7427,7943,0.0,36.0,1.0,2.0,6504.0,0.0,98.0,4.0,1,0,1,0,0,1,0,0,2,258
7428,7944,0.0,15.0,0.0,31.0,804.0,1.0,4732.0,2577.0,-1,0,0,1,0,1,0,1,4,230
7429,7944,1.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,1,4,230
7430,7945,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,1,6,1522
7431,7946,0.0,24.0,0.0,0.0,0.0,604.0,0.0,91.0,1,0,1,0,1,0,0,0,6,1645
7432,7947,0.0,28.0,0.0,1811.0,1.0,57.0,0.0,0.0,-1,0,0,1,0,0,1,0,6,1646
7433,7949,0.0,47.0,0.0,0.0,14.0,0.0,2330.0,0.0,-1,0,0,1,1,0,0,1,7,1283
7434,7950,0.0,55.0,0.0,0.0,1620.0,159.0,311.1387779083431,0.0,-1,0,0,1,1,0,0,0,7,1287
7435,7950,1.0,28.82793046746535,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,0,7,1287
7436,7950,0.0,22.0,0.0,10.0,0.0,624.0,0.0,85.0,1,1,0,0,1,0,0,0,5,516
7437,7950,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,0,7,1287
7438,7952,0.0,62.0,0.0,100.0,0.0,38.0,1211.0,0.0,-1,0,0,1,0,0,1,1,6,1523
7439,7952,0.0,53.0,0.0,868.0,0.0,686.0,520.0,24.0,-1,0,0,1,0,0,1,1,5,524
7440,7954,0.0,29.0,0.0,30.0,0.0,0.0,0.0,780.0,-1,1,0,0,1,0,0,1,7,1284
7441,7955,0.0,21.0,0.0,640.0,0.0,144.0,104.0,0.0,-1,0,0,1,1,0,0,0,7,1288
7442,7957,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,1,7,1285
7443,7958,1.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,1,5,525
7444,7960,0.0,19.0,0.0,1.0,7.0,173.72916912197996,689.0,0.0,-1,0,0,1,1,0,0,0,6,1648
7445,7962,0.0,14.0,0.0,0.0,360.0,0.0,25.0,1340.0,-1,0,0,1,1,0,0,0,7,1290
7446,7967,0.0,21.0,0.0,691.0,0.0,0.0,311.1387779083431,15.0,-1,0,0,1,1,0,0,1,7,1288
7447,7968,0.0,55.0,0.0,376.0,0.0,858.0,0.0,31.0,1,0,0,1,0,0,1,1,4,232
7448,7970,0.0,18.0,0.0,0.0,3492.0,0.0,506.0,8.0,1,1,0,0,0,1,0,0,3,258
7449,7972,1.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0,0,2,260
7450,7972,0.0,35.0,0.0,224.687617481203,246.0,25.0,42.0,3730.0,-1,0,0,1,0,1,0,0,2,260
7451,7973,1.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,1,3,297
7452,7974,0.0,27.0,0.0,0.0,2318.0,1127.0,2423.0,115.0,-1,0,0,1,0,1,0,0,3,259
7453,7974,0.0,28.82793046746535,0.0,0.0,36.0,89.0,948.0,927.0,-1,0,0,1,0,1,0,0,3,259
7454,7976,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,1,7,1289
7455,7981,0.0,24.0,0.0,24.0,174.0,0.0,509.0,15.0,-1,0,0,1,1,0,0,0,6,1652
7456,7981,0.0,22.0,0.0,31.0,0.0,1.0,25.0,757.0,-1,0,0,1,1,0,0,0,7,1293
7457,7982,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1,0,1,0,0,2,261
7458,7982,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,2,261
7459,7983,1.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,1,6,82
7460,7984,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,6,1653
7461,7984,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,6,1653
7462,7984,0.0,23.0,0.0,649.0,0.0,622.0,0.0,0.0,1,0,0,1,0,0,1,0,6,1653
7463,7984,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,6,1653
7464,7985,0.0,18.0,0.0,1969.0,0.0,310.0,0.0,0.0,1,0,0,1,1,0,0,0,6,1654
7465,7986,0.0,21.0,0.0,838.0,45.0,455.0,0.0,0.0,-1,0,0,1,0,0,1,0,6,1655
7466,7987,0.0,40.0,0.0,3809.0,0.0,21.0,0.0,1.0,-1,0,0,1,0,0,1,0,4,248
7467,7988,1.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,1,2,313
7468,7989,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,1,0,1,0,0,1,7,1290
7469,7990,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0,0,7,1294
7470,7993,1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,1,1,96
7471,7993,1.0,47.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0,1,1,96
7472,7994,0.0,25.0,0.0,153.0,0.0,0.0,388.0,0.0,-1,0,1,0,1,0,0,0,7,1295
7473,7995,1.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,1,6,82
7474,7996,0.0,39.0,0.0,17.0,334.0,708.0,17.0,366.0,-1,0,0,1,1,0,0,0,6,1657
7475,7999,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0,0,2,262
7476,8000,0.0,0.0,0.0,0.0,0.0,173.72916912197996,0.0,0.0,1,0,0,1,1,0,0,1,7,1292
7477,8000,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,1,7,1292
7478,8003,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,6,1659
7479,8004,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,6,1527
7480,8005,0.0,22.0,0.0,0.0,15.0,0.0,548.0,124.0,-1,1,0,0,1,0,0,1,6,1528
7481,8005,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,1,7,1293
7482,8005,0.0,35.0,0.0,676.0,0.0,0.0,0.0,40.0,-1,0,0,1,1,0,0,1,6,1528
7483,8006,0.0,22.0,0.0,0.0,1145.0,0.0,0.0,371.0,-1,0,0,1,1,0,0,1,6,1529
7484,8007,0.0,26.0,0.0,0.0,0.0,1.0,886.0,0.0,-1,0,0,1,1,0,0,0,7,1296
7485,8007,0.0,24.0,0.0,0.0,0.0,92.0,1492.0,0.0,1,0,1,0,1,0,0,0,5,517
