,PassengerGroup,CryoSleep,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Destination: 55 Cancri e,Destination: PSO J318.5-22,Destination: TRAPPIST-1e,HomePlanet: Earth,HomePlanet: Europa,HomePlanet: Mars,CabinSide: Starboard,CabinDeck,CabinNumber,Transported
7603,8124,0.0,44.0,0.0,0.0,903.0,0.0,0.0,0.0,0,0,1,1,0,0,0,6,1681,-1
7604,8128,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,6,1682,1
7606,8129,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,7,1313,1
7607,8129,0.0,24.0,0.0,381.0,925.0,342.0,0.0,642.0,0,0,1,1,0,0,0,6,1683,-1
7608,8129,0.0,27.0,0.0,3.0,13.0,0.0,0.0,788.0,1,0,0,1,0,0,0,6,1683,-1
7609,8129,0.0,39.0,0.0,44.0,1620.0,0.0,6.0,0.0,0,0,1,1,0,0,0,5,522,-1
7610,8130,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,7,1308,-1
7611,8130,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,7,1308,-1
7612,8130,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,7,1308,-1
7613,8131,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,1,6,1557,1
7614,8133,0.0,27.0,0.0,831.0,0.0,0.0,867.0,20.0,0,0,1,0,0,1,0,4,254,-1
7615,8135,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,3,267,1
7616,8136,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,3,268,1
7617,8136,0.0,60.0,0.0,0.0,5998.0,0.0,4794.0,8.0,0,0,1,0,1,0,0,3,268,-1
7618,8137,0.0,18.0,0.0,0.0,297.0,0.0,588.0,23.0,0,0,1,1,0,0,0,7,1314,-1
7619,8138,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,7,1315,-1
7620,8139,0.0,25.0,0.0,11.0,780.0,0.0,0.0,0.0,0,0,1,1,0,0,0,5,523,1
7621,8140,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,7,1309,1
7622,8141,1.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,7,1310,1
7623,8143,0.0,18.0,0.0,0.0,17.0,5.0,0.0,712.0,0,0,1,1,0,0,1,6,1558,1
7624,8144,1.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,2,270,1
7625,8144,0.0,13.0,0.0,0.0,3680.0,0.0,1529.0,3854.0,0,0,1,0,1,0,0,2,270,-1
7626,8144,0.0,28.0,0.0,0.0,3317.0,77.0,0.0,130.0,0,0,1,0,1,0,0,2,270,1
7627,8144,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,2,270,1
7628,8147,0.0,20.0,0.0,0.0,142.0,0.0,3528.0,92.0,0,0,1,1,0,0,0,7,1317,-1
7630,8147,0.0,42.0,0.0,18.0,5.0,470.0,356.0,57.0,0,0,1,1,0,0,0,7,1317,-1
7631,8147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,7,1317,1
7632,8148,0.0,18.0,0.0,0.0,508.0,0.0,44.0,257.0,0,0,1,1,0,0,0,7,1318,-1
7633,8149,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,7,1319,-1
7635,8150,1.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,1,5,539,1
7636,8150,0.0,19.0,0.0,691.0,0.0,10.0,561.0,25.0,0,0,1,0,0,1,1,5,539,-1
7637,8152,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,7,1312,-1
7638,8153,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,7,1320,-1
7639,8156,0.0,53.0,0.0,90.0,29.0,102.0,244.0,56.0,0,1,0,1,0,0,0,7,1321,-1
7640,8157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,7,1313,1
7641,8157,0.0,39.0,0.0,1663.0,0.0,262.0,229.0,0.0,1,0,0,1,0,0,1,6,1560,-1
7642,8157,0.0,45.0,0.0,0.0,0.0,2778.0,1910.0,0.0,0,0,1,1,0,0,1,7,1313,-1
7643,8157,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,7,1313,1
7644,8157,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,7,1313,1
7645,8157,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,7,1313,1
7646,8158,0.0,40.0,0.0,953.0,0.0,356.0,0.0,0.0,0,0,1,0,0,1,0,6,1686,-1
7648,8161,0.0,18.0,0.0,1157.0,28.0,50.0,0.0,0.0,0,0,1,1,0,0,0,6,1688,-1
7649,8162,0.0,47.0,0.0,0.0,314.0,0.0,889.0,1090.0,0,0,1,0,1,0,0,5,524,-1
7650,8164,0.0,31.0,0.0,0.0,918.0,0.0,0.0,900.0,0,0,1,1,0,0,1,7,1314,-1
7652,8167,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,7,1315,1
7654,8168,0.0,32.0,0.0,293.0,889.0,1.0,1.0,200.0,0,0,1,1,0,0,1,6,1561,-1
7655,8168,0.0,21.0,0.0,644.0,0.0,0.0,0.0,2.0,0,0,1,1,0,0,1,6,1561,-1
7657,8168,0.0,22.0,0.0,753.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,7,1316,-1
7659,8168,1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,7,1316,1
7660,8168,1.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,7,1316,1
7661,8171,0.0,46.0,0.0,0.0,0.0,594.0,154.0,0.0,0,0,1,1,0,0,0,6,1690,-1
7662,8173,0.0,44.0,0.0,0.0,3771.0,0.0,521.0,4.0,0,0,1,0,1,0,1,3,304,1
7663,8175,1.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,1,3,305,1
7664,8176,0.0,28.0,0.0,5.0,8252.0,0.0,181.0,3027.0,1,0,0,0,1,0,1,1,98,-1
7666,8178,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,7,1318,1
7667,8182,0.0,18.0,0.0,0.0,220.0,4.0,0.0,532.0,0,1,0,1,0,0,1,6,1564,-1
7668,8186,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,7,1319,1
7669,8186,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,7,1319,1
7671,8186,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,7,1319,-1
7672,8189,0.0,35.0,0.0,0.0,747.0,0.0,0.0,2478.0,0,0,1,0,1,0,0,3,271,-1
7673,8190,1.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,1,2,320,1
7674,8191,0.0,18.0,0.0,0.0,0.0,19.0,751.0,4.0,0,1,0,1,0,0,1,7,1320,-1
7675,8192,0.0,18.0,0.0,539.0,2.0,3.0,900.0,0.0,0,0,1,1,0,0,1,6,1566,-1
7676,8194,0.0,18.0,0.0,0.0,0.0,662.0,30.0,0.0,0,0,1,1,0,0,1,6,1567,1
7677,8197,0.0,49.0,0.0,598.0,0.0,0.0,118.0,0.0,1,0,0,1,0,0,0,6,1693,-1
7678,8199,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,7,1329,-1
7679,8200,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,7,1330,1
7681,8202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,1,3,306,1
7683,8202,0.0,39.0,0.0,19.0,3603.0,0.0,421.0,517.0,0,0,1,0,1,0,1,3,306,1
7684,8202,0.0,36.0,0.0,0.0,8151.0,5.0,0.0,8182.0,1,0,0,0,1,0,1,3,306,-1
7685,8202,1.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,1,3,306,1
7687,8203,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,1,3,307,1
7688,8204,0.0,25.0,0.0,0.0,1003.0,1629.0,73.0,748.0,0,0,1,0,1,0,1,5,541,-1
7689,8204,0.0,30.0,0.0,209.0,157.0,2566.0,171.0,472.0,0,0,1,0,1,0,1,5,541,-1
7691,8207,1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,6,1695,1
7692,8208,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,7,1322,1
7693,8209,0.0,57.0,0.0,6.0,510.0,372.0,0.0,0.0,0,0,1,1,0,0,0,7,1332,1
7694,8210,0.0,47.0,0.0,1282.0,0.0,5.0,495.0,0.0,0,0,1,0,0,1,1,4,241,-1
7696,8212,0.0,29.0,0.0,487.0,0.0,60.0,12.0,0.0,0,1,0,1,0,0,1,6,1569,-1
7697,8213,0.0,32.0,0.0,0.0,2.0,1.0,0.0,881.0,0,0,1,1,0,0,0,7,1333,-1
7698,8214,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,1,4,242,1
7699,8216,0.0,18.0,0.0,22.0,0.0,681.0,0.0,1.0,0,0,1,1,0,0,0,7,1334,1
7700,8217,0.0,49.0,0.0,0.0,4.0,50.0,0.0,746.0,0,0,1,1,0,0,1,6,1570,-1
7701,8218,1.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,2,272,1
7703,8220,0.0,29.0,0.0,0.0,5157.0,1.0,136.0,32.0,0,0,1,0,1,0,1,1,99,1
7704,8221,1.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,6,1696,1
7705,8222,0.0,43.0,0.0,1054.0,109.0,576.0,645.0,0.0,0,0,1,0,0,1,0,4,257,-1
7706,8222,0.0,18.0,0.0,32.0,1255.0,1.0,0.0,0.0,0,0,1,0,0,1,0,6,1697,1
7707,8224,1.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,7,1325,-1
7709,8226,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,1,6,1572,1
7710,8226,1.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,1,6,1572,1
7711,8226,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,1,6,1572,1
7712,8227,0.0,27.0,0.0,14.0,1186.0,460.0,12.0,9.0,0,0,1,1,0,0,0,5,527,1
7713,8229,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,7,1336,1
7714,8231,0.0,33.0,0.0,201.0,819.0,0.0,0.0,0.0,0,0,1,1,0,0,1,7,1327,1
7715,8231,0.0,65.0,0.0,0.0,0.0,113.0,208.0,587.0,0,0,1,1,0,0,1,7,1327,-1
7716,8232,0.0,19.0,0.0,5.0,666.0,0.0,123.0,440.0,0,0,1,1,0,0,1,6,1574,-1
7717,8233,0.0,30.0,0.0,0.0,0.0,779.0,0.0,18.0,0,0,1,1,0,0,1,6,1575,-1
7718,8233,0.0,37.0,0.0,72.0,0.0,18.0,0.0,809.0,0,0,1,1,0,0,1,6,1575,-1
7719,8235,0.0,15.0,0.0,0.0,21.0,22.0,1149.0,249.0,0,0,1,1,0,0,1,6,1576,-1
7720,8237,0.0,19.0,0.0,511.0,0.0,0.0,267.0,0.0,0,0,1,1,0,0,1,6,1577,-1
7721,8238,0.0,20.0,0.0,749.0,16.0,0.0,0.0,29.0,0,0,1,1,0,0,1,6,1578,-1
7722,8238,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,7,1328,-1
7723,8239,0.0,21.0,0.0,499.0,0.0,193.0,1.0,1.0,1,0,0,1,0,0,1,6,1579,-1
7724,8242,0.0,20.0,0.0,2.0,2.0,876.0,8.0,0.0,0,0,1,1,0,0,1,7,1330,1
7725,8243,0.0,18.0,0.0,0.0,44.0,0.0,795.0,69.0,0,0,1,1,0,0,1,7,1331,-1
7726,8244,0.0,27.0,0.0,1007.0,0.0,0.0,9.0,0.0,0,0,1,1,0,0,0,7,1337,-1
7727,8247,0.0,23.0,0.0,0.0,2984.0,23.0,686.0,173.0,0,0,1,0,1,0,0,4,258,1
7728,8248,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,7,1339,-1
7729,8248,0.0,72.0,0.0,309.0,0.0,0.0,0.0,463.0,0,1,0,1,0,0,0,7,1339,-1
7733,8252,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,7,1341,-1
7735,8255,0.0,28.0,0.0,0.0,1.0,12.0,875.0,0.0,0,0,1,1,0,0,1,7,1333,-1
7736,8257,0.0,41.0,0.0,396.0,0.0,653.0,0.0,0.0,0,0,1,0,0,1,0,5,529,-1
7739,8260,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,7,1334,1
7740,8260,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,7,1334,1
7741,8261,1.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,7,1343,-1
7742,8264,0.0,21.0,0.0,32.0,0.0,1008.0,0.0,0.0,0,0,1,0,0,1,1,6,1584,1
7743,8265,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,7,1344,-1
7744,8266,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,7,1345,1
7745,8267,0.0,29.0,0.0,304.0,0.0,48.0,946.0,0.0,0,0,1,0,0,1,0,5,530,-1
7746,8267,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,6,1701,1
7747,8268,1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,1,2,321,1
7748,8268,0.0,19.0,0.0,0.0,3.0,0.0,918.0,2346.0,0,0,1,0,1,0,1,2,321,-1
7749,8270,0.0,38.0,0.0,86.0,1144.0,783.0,0.0,0.0,0,0,1,0,0,1,0,6,1702,1
7750,8271,0.0,19.0,0.0,29.0,2633.0,0.0,0.0,124.0,0,0,1,1,0,0,1,6,1586,1
7751,8272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,1,6,1587,1
7752,8272,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,1,6,1587,1
7754,8273,0.0,46.0,0.0,0.0,0.0,0.0,369.0,515.0,0,0,1,1,0,0,0,7,1346,-1
7755,8275,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,1,6,1588,1
7757,8276,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,3,273,1
7758,8277,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,7,1348,1
7760,8280,0.0,34.0,0.0,0.0,0.0,880.0,22.0,0.0,0,0,1,1,0,0,0,6,1703,1
7762,8282,0.0,61.0,0.0,67.0,0.0,654.0,0.0,86.0,0,0,1,1,0,0,1,7,1336,-1
7763,8287,0.0,21.0,0.0,1242.0,0.0,654.0,0.0,0.0,0,0,1,0,0,1,1,5,542,-1
7765,8288,0.0,15.0,0.0,1150.0,0.0,175.0,1.0,11.0,0,0,1,0,0,1,0,6,1705,-1
7766,8289,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,7,1350,-1
7767,8291,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,7,1339,1
7768,8292,1.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,1,3,310,1
7769,8294,1.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,1,5,543,1
7770,8295,0.0,40.0,0.0,1309.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,1,6,1591,-1
7772,8298,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,1,6,1593,1
7774,8301,0.0,28.0,0.0,1722.0,5063.0,0.0,87.0,920.0,0,0,1,0,1,0,0,3,275,-1
7775,8302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,7,1340,1
7776,8302,0.0,17.0,0.0,4.0,0.0,867.0,0.0,0.0,0,0,1,1,0,0,1,6,1594,-1
7777,8303,0.0,23.0,0.0,218.0,0.0,2267.0,497.0,0.0,1,0,0,0,0,1,1,6,1595,-1
7778,8306,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,7,1351,1
7779,8306,1.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,7,1351,1
7781,8307,0.0,27.0,1.0,0.0,1337.0,1929.0,0.0,0.0,1,0,0,0,1,0,1,1,100,1
7782,8307,1.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,1,1,100,1
7783,8310,1.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,1,5,545,1
7784,8313,0.0,30.0,0.0,467.0,0.0,0.0,0.0,287.0,0,0,1,1,0,0,1,7,1341,-1
7785,8314,0.0,30.0,0.0,0.0,640.0,0.0,31.0,6201.0,0,0,1,0,1,0,1,4,245,-1
7787,8315,0.0,21.0,0.0,380.0,177.0,161.0,0.0,85.0,0,0,1,1,0,0,1,6,1598,-1
7788,8316,0.0,21.0,0.0,532.0,4.0,37.0,1.0,0.0,1,0,0,1,0,0,0,6,1709,-1
7789,8317,0.0,18.0,0.0,2.0,83.0,576.0,37.0,0.0,1,0,0,1,0,0,0,6,1710,-1
7790,8318,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,6,1711,1
7791,8318,0.0,65.0,0.0,1399.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,6,1711,-1
7792,8318,0.0,25.0,0.0,149.0,0.0,194.0,731.0,0.0,1,0,0,0,0,1,0,6,1711,-1
7793,8318,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,6,1711,1
7795,8320,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,7,1352,1
7796,8321,0.0,23.0,0.0,0.0,0.0,0.0,0.0,693.0,0,0,1,1,0,0,0,6,1713,-1
7799,8323,0.0,55.0,0.0,0.0,465.0,277.0,48.0,0.0,0,1,0,1,0,0,1,5,546,1
7800,8324,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,7,1353,-1
7802,8328,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,7,1356,-1
7803,8329,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,7,1357,-1
7804,8330,0.0,39.0,0.0,799.0,0.0,0.0,4.0,0.0,0,0,1,1,0,0,1,6,1600,-1
7805,8332,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,7,1358,1
7806,8333,0.0,33.0,0.0,988.0,0.0,0.0,2274.0,3098.0,1,0,0,0,1,0,1,3,313,-1
7807,8334,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,7,1359,1
7808,8335,0.0,30.0,0.0,697.0,0.0,602.0,0.0,0.0,0,0,1,0,0,1,0,5,531,-1
7809,8336,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,1,5,547,1
7810,8338,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,6,1716,1
7811,8338,0.0,45.0,0.0,506.0,0.0,2.0,829.0,0.0,0,0,1,0,0,1,0,6,1716,-1
7815,8341,0.0,37.0,0.0,477.0,0.0,167.0,0.0,46.0,0,0,1,1,0,0,1,6,1601,-1
7817,8342,1.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,1,5,548,1
7818,8342,0.0,37.0,0.0,0.0,2215.0,2.0,1294.0,274.0,1,0,0,0,1,0,1,5,548,-1
7819,8343,0.0,27.0,0.0,1403.0,169.0,1081.0,0.0,0.0,0,0,1,1,0,0,0,6,1717,-1
7821,8344,0.0,38.0,0.0,30.0,434.0,117.0,372.0,0.0,0,0,1,0,0,1,1,4,247,1
7822,8344,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,1,4,247,1
7823,8345,0.0,18.0,0.0,0.0,0.0,1792.0,16.0,248.0,0,1,0,1,0,0,1,6,1602,-1
7826,8354,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,1,2,323,1
7827,8354,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,1,2,323,1
7828,8356,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,7,1361,-1
7829,8360,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,1,2,326,1
7831,8362,0.0,19.0,0.0,49.0,680.0,0.0,0.0,46.0,0,0,1,1,0,0,0,6,1720,1
7832,8363,0.0,25.0,0.0,0.0,1673.0,0.0,642.0,612.0,1,0,0,0,1,0,1,1,101,-1
7833,8363,0.0,26.0,0.0,0.0,690.0,1.0,1030.0,2273.0,0,0,1,0,1,0,1,1,101,-1
7834,8365,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,7,1363,1
7835,8366,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,7,1364,-1
7837,8366,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,7,1364,1
7840,8368,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,7,1365,1
7841,8368,0.0,49.0,0.0,336.0,64.0,377.0,0.0,0.0,1,0,0,1,0,0,0,6,1721,1
7842,8369,1.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,1,6,1604,1
7843,8369,0.0,57.0,1.0,435.0,22.0,1435.0,4.0,0.0,0,0,1,0,0,1,1,5,549,1
7844,8371,0.0,52.0,0.0,0.0,0.0,638.0,115.0,0.0,1,0,0,1,0,0,1,6,1605,1
7845,8373,0.0,22.0,0.0,1.0,2.0,243.0,0.0,484.0,0,0,1,1,0,0,1,6,1606,-1
7848,8376,1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,1,6,1607,1
7849,8377,0.0,40.0,0.0,963.0,14.0,320.0,1.0,0.0,0,0,1,0,0,1,0,5,537,-1
7850,8378,0.0,13.0,0.0,0.0,0.0,505.0,2810.0,9.0,0,0,1,1,0,0,1,6,1608,-1
7851,8379,0.0,24.0,0.0,462.0,0.0,0.0,0.0,240.0,0,0,1,1,0,0,1,6,1609,-1
7852,8380,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,7,1367,1
7853,8381,0.0,25.0,0.0,0.0,0.0,0.0,788.0,3.0,0,0,1,1,0,0,1,5,550,-1
7854,8382,0.0,43.0,0.0,0.0,7269.0,0.0,2750.0,2367.0,0,0,1,0,1,0,0,3,277,-1
7855,8383,1.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,7,1368,-1
7856,8383,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,7,1368,-1
7857,8383,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,7,1368,1
7858,8383,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,7,1368,1
7860,8383,0.0,57.0,0.0,0.0,839.0,1.0,0.0,2.0,0,0,1,1,0,0,0,7,1368,1
7861,8383,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,7,1368,-1
7862,8384,0.0,20.0,0.0,0.0,0.0,0.0,1535.0,0.0,0,0,1,1,0,0,0,6,1722,-1
7863,8386,0.0,27.0,0.0,0.0,1283.0,0.0,2256.0,0.0,1,0,0,1,0,0,0,7,1369,-1
7865,8390,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,7,1370,1
7866,8392,0.0,24.0,0.0,86.0,669.0,1.0,0.0,0.0,0,1,0,1,0,0,1,6,1610,-1
7867,8393,0.0,21.0,0.0,163.0,146.0,54.0,245.0,95.0,0,0,1,1,0,0,0,6,1725,-1
7868,8394,0.0,33.0,1.0,9.0,1365.0,0.0,5577.0,1483.0,1,0,0,0,1,0,0,2,276,-1
7869,8395,0.0,32.0,0.0,0.0,13.0,0.0,2148.0,319.0,0,0,1,0,1,0,0,4,260,-1
7870,8397,0.0,22.0,0.0,2.0,104.0,404.0,0.0,0.0,0,1,0,1,0,0,0,7,1371,1
7871,8398,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,1,2,329,1
7873,8401,1.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,1,3,315,1
7874,8403,1.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,1,3,316,1
7876,8404,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,7,1346,1
7877,8405,0.0,37.0,0.0,0.0,0.0,1025.0,0.0,0.0,0,0,1,1,0,0,0,7,1372,1
7879,8407,0.0,34.0,0.0,44.0,1290.0,51.0,0.0,9.0,0,0,1,1,0,0,1,6,1613,-1
7880,8409,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,7,1373,-1
7881,8410,0.0,52.0,0.0,289.0,302.0,0.0,112.0,0.0,0,0,1,1,0,0,1,6,1615,-1
7882,8411,0.0,15.0,0.0,0.0,3137.0,0.0,0.0,0.0,0,0,1,1,0,0,0,6,1726,1
7883,8414,0.0,24.0,0.0,0.0,171.0,591.0,22.0,0.0,0,0,1,1,0,0,0,7,1374,-1
7884,8416,0.0,45.0,0.0,0.0,0.0,635.0,2.0,0.0,0,0,1,1,0,0,1,5,553,1
7885,8418,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,1,2,330,1
7886,8418,0.0,18.0,0.0,0.0,0.0,0.0,206.0,2684.0,0,0,1,0,1,0,1,2,330,-1
7887,8419,0.0,19.0,0.0,0.0,168.0,481.0,0.0,0.0,0,0,1,1,0,0,1,6,1618,1
7888,8419,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,7,1349,1
